56,5393071,1060438
56,5387729,1050663
94,5400685,1054658
30,5395338,1074690
22,5378621,1073618
16,5377287,1065843
6,5399060,1066502
21,5397452,1077868
9,5403276,1074480
37,5402889,1068227
21,5398152,1070683
116,5411964,1064003
78,5418435,1056845
64,5409556,1050963
34,5415847,1070313
18,5404468,1052702
116,5412103,1084138
104,5422123,1087513
53,5417779,1098894
39,5419544,1076650
8,5419547,1105248
9,5422233,1107131
21,5423848,1103371
174,5429794,1083902
181,5446874,1113408
18,5436689,1097864
21,5436957,1107519
29,5428040,1104570
28,5432703,1102329
114,5394536,1030558
51,5393959,1014017
25,5401609,1033811
18,5392462,1045992
39,5385794,1025559
13,5389808,1038550
36,5395116,1049496
19,5396416,1040022
48,5405027,1041192
15,5405245,1031063
47,5389953,1015588
39,5399926,1040622
13,5391399,1022296
99,5380976,1036345
64,5383013,1016491
128,5375265,1047690
59,5383313,1048985
15,5380073,1055903
32,5377098,1017583
11,5379798,1013552
14,5380441,1022071
14,5376475,1027476
25,5361450,1069304
73,5361369,1059694
114,5359994,1085565
40,5365233,1059205
56,5368859,1054984
54,5355617,1076872
69,5370679,1077330
85,5366888,1088225
39,5372371,1064172
189,5385189,1089119
241,5385571,1117469
94,5393802,1097168
21,5398463,1119142
108,5395162,1113885
32,5382680,1133387
98,5390045,1133410
50,5390168,1160154
79,5383732,1150380
109,5396634,1157511
156,5389447,1171678
84,5379550,1139927
34,5399089,1140503
1,5432277,1013547
3,5433780,1014506
8,5436027,1012194
27,5434343,1002310
12,5431462,1004735
3,5430432,1006535
16,5428518,1007995
2,5431344,1011981
2,5432810,1011453
3,5434128,1011848
5,5433793,1008850
5,5431148,1014733
24,5427498,1013431
4,5428327,1019760
2,5430266,1017616
5,5431906,1018675
4,5433216,1018837
19,5439818,1016369
22,5439261,1010874
149,5423088,1029000
102,5440808,996284
66,5439183,1037394
36,5423296,1008047
6,5430350,1021301
13,5427450,1024178
14,5436991,1022399
57,5444796,1011601
37,5431741,1026961
20,5440647,1025827
64,5426763,1043057
13,5430328,999361
34,5423003,1000683
15,5430305,992796
12,5440502,1004992
14,5421331,1016151
14,5428294,1002206
2,5434799,1019242
33,5417870,1018437
19,5443429,1000888
27,5436470,1029352
8,5425376,1001671
39,5432605,1037061
38,5436047,1047683
36,5427415,991029
93,5416207,1043742
124,5431437,1054645
77,5412436,1033983
60,5426648,1066921
50,5422027,1050986
61,5446267,980377
41,5458555,989861
68,5453878,981913
32,5448022,969681
26,5441792,968777
19,5449774,986835
45,5440127,977663
21,5439963,987068
17,5455767,990991
13,5452372,988190
9,5444865,975575
33,5452890,997011
68,5467883,994359
77,5463312,977720
63,5474527,988544
36,5461382,996747
1,5462715,992204
13,5464601,970684
18,5471487,980727
9,5469157,1001125
20,5467805,971062
21,5465209,987283
16,5469175,986655
4,5407381,998258
30,5410956,999946
17,5408683,995954
25,5404552,999767
51,5378040,1004215
65,5384131,995875
82,5391152,987109
59,5417433,1004124
54,5418012,988341
98,5409608,966834
62,5398407,1006546
64,5412359,1021101
18,5405000,1017231
54,5407137,977906
60,5400104,985398
43,5406250,1023698
20,5407668,1005943
23,5412989,982245
47,5397909,996768
25,5413190,1007775
29,5403220,1008128
16,5389844,1007195
24,5381332,1004535
24,5421526,994434
39,5385878,984475
26,5403125,989356
53,5400485,1016944
26,5411753,1013314
8,5407962,1028426
36,5389684,999288
18,5384729,1011149
12,5386790,1006314
35,5413107,991014
8,5421596,988339
38,5406901,989224
24,5395929,990842
23,5429704,966277
11,5432987,966558
17,5427597,970960
7,5427205,965328
27,5431073,958475
42,5430376,975955
21,5435996,963681
42,5418050,976224
28,5435509,972774
52,5432951,986504
36,5421486,957226
50,5433438,942631
27,5426194,952147
63,5424329,982846
47,5430955,932974
36,5422404,950016
58,5430551,950505
45,5422635,967607
14,5426379,959441
56,5440334,960780
7,5425004,963477
15,5436749,982690
42,5418057,966010
23,5435450,947281
48,5415286,957971
24,5451835,956431
82,5441425,950295
49,5452101,946301
52,5459616,935075
42,5457870,943652
21,5449541,962119
28,5461652,955621
19,5437230,931262
23,5439835,936018
13,5454044,971315
5,5448731,954963
16,5447846,949481
16,5443248,935708
21,5448020,940159
15,5444125,942796
14,5465718,951157
17,5446868,934727
16,5445081,955338
17,5457138,950497
18,5456102,957611
24,5453880,963566
18,5446551,959276
31,5464346,946596
37,5453189,938156
15,5460409,972926
21,5459250,955851
25,5463964,964105
14,5457179,969123
23,5459672,965360
21,5451450,931479
19,5457238,975895
14,5440610,929929
4,5478857,942966
6,5480365,941993
18,5477492,938735
18,5477806,947317
6,5481049,947956
18,5481119,938003
28,5483418,955552
32,5465998,937711
43,5472460,964937
84,5469484,922901
45,5477005,976048
52,5475581,955834
13,5473730,940732
34,5479010,963287
74,5475654,916336
64,5475682,932514
44,5467630,959805
36,5471231,943063
13,5478107,968243
40,5471244,953753
34,5462337,927836
77,5482752,916678
20,5472018,974368
28,5468370,932575
12,5480722,953343
51,5375568,960724
16,5373130,965698
20,5374655,970957
23,5378556,944634
76,5379818,977136
65,5382147,961819
29,5382208,953143
44,5385859,972344
16,5380363,968915
8,5377896,959624
11,5372194,960626
14,5369311,955903
10,5372617,978125
19,5382631,944644
29,5374360,948334
12,5377802,950520
21,5364591,979772
62,5368830,966359
42,5373645,990283
13,5364843,985082
12,5362817,983755
32,5367685,990823
7,5375950,992684
20,5364799,973990
32,5377640,985666
21,5379133,991968
15,5362393,970059
29,5364229,960259
18,5361368,963612
10,5364900,967643
15,5370948,982492
6,5370361,979184
5,5368000,976069
12,5368677,985640
65,5391736,952705
66,5391408,914067
49,5395410,970568
86,5398743,962181
82,5392763,935817
97,5411941,942091
57,5405369,945586
43,5393247,976856
15,5387309,960409
27,5388131,945648
48,5393649,926231
14,5387668,939842
13,5412306,952743
13,5386967,932896
21,5387034,952908
14,5400536,975781
19,5403573,970100
49,5400936,953303
19,5405209,934631
26,5415391,948952
4,5389968,953372
24,5398172,942422
10,5410827,958182
9,5396927,950009
18,5406711,956870
28,5398906,934916
26,5402250,935390
24,5390526,962829
17,5384793,938539
53,5399484,907896
125,5409428,907712
66,5397386,899693
64,5399099,922626
29,5394982,912238
51,5399622,891118
32,5402385,904887
12,5405416,926250
25,5391835,903503
22,5408016,928797
42,5405041,919595
17,5404427,912648
66,5420243,910354
44,5416243,886614
95,5421143,892001
96,5414652,929034
20,5415304,908818
68,5431354,900833
35,5434454,910024
76,5427785,914997
74,5422491,927635
51,5414871,917679
21,5424472,939019
27,5431068,924697
17,5424153,918589
29,5423614,900068
31,5426887,932997
28,5424447,907725
21,5415925,900197
12,5421866,939840
90,5446500,904189
102,5461743,898858
44,5431239,862743
52,5430594,888498
75,5434465,878713
39,5438680,908456
94,5469002,895957
61,5450144,888062
37,5452330,864088
24,5456163,924272
22,5463920,892693
39,5458841,906161
12,5459784,918354
32,5453640,901469
16,5464541,906345
5,5456834,854552
26,5452708,909369
43,5465965,914267
10,5463959,861557
19,5463331,917680
8,5446479,910615
1,5468172,870937
2,5463539,872436
50,5436572,893576
47,5445614,925941
24,5445201,915549
36,5439714,919706
20,5435372,916492
32,5435150,924485
52,5434468,869326
36,5437660,883372
43,5458602,912813
61,5451880,921465
18,5443080,922933
39,5440537,898082
139,5476165,875660
124,5476011,900413
49,5475456,886673
80,5486302,888749
79,5485314,865031
71,5484632,903348
47,5487216,875894
82,5471735,849576
28,5466018,832827
63,5486248,841926
23,5501531,840339
6,5493671,833697
7,5476672,829023
6,5496142,834407
3,5315309,820587
3,5313677,820454
4,5315264,823343
26,5317439,826111
10,5317749,819490
8,5315302,817354
13,5312339,817068
10,5310440,822195
23,5312108,826224
129,5319794,802275
247,5301273,780904
123,5327148,821906
113,5311621,801976
175,5294214,823090
119,5305646,813851
102,5304798,833573
106,5326022,811290
99,5302429,800610
114,5338737,811947
81,5340528,792829
77,5338507,801174
96,5336932,825826
5,5351809,810738
12,5353807,814411
13,5355316,810394
58,5358846,808251
17,5353208,806464
212,5359802,776645
68,5355256,798353
166,5363010,760829
175,5364701,794054
42,5355187,786399
163,5343933,786162
45,5349322,799685
19,5373988,748456
17,5376590,771905
12,5378344,793421
27,5357140,753642
10,5360933,752296
106,5358333,716173
70,5362058,728691
77,5350702,725347
69,5357076,736359
27,5371228,723579
76,5365624,741616
45,5357984,744937
22,5367570,693980
7,5372637,739544
7,5347075,748536
77,5345440,749945
112,5351329,755183
96,5346723,732291
127,5339701,759808
123,5340789,739930
82,5341440,772600
179,5326019,792569
148,5330406,777111
84,5313174,779035
123,5310282,769113
76,5321038,777825
8,5338185,720419
56,5336584,713898
46,5336395,725989
157,5344917,710641
31,5358852,669818
48,5342299,721617
69,5324736,746319
121,5332422,742423
112,5314548,743672
103,5312551,755313
81,5316566,732711
102,5319953,726119
84,5330243,761376
50,5313614,761571
78,5327237,734222
15,5324354,756460
43,5320764,766494
23,5325203,764404
118,5305922,741125
123,5295901,735631
87,5299796,764457
74,5306269,725531
77,5293455,766953
54,5299723,751887
55,5292364,751386
28,5296246,724613
26,5292990,723154
30,5299981,742711
38,5333128,846110
114,5322351,838383
41,5341164,843990
36,5339990,835818
30,5346183,833937
124,5331257,837095
83,5349625,843939
132,5354772,835459
168,5286520,872364
110,5267325,877335
114,5278943,857395
210,5290836,855834
95,5258807,882541
31,5266330,896376
49,5273115,868507
43,5268950,889165
35,5274929,877576
26,5274475,884611
28,5270892,896920
39,5279185,884859
82,5262028,870162
71,5294107,923547
76,5300272,918159
109,5282245,897096
174,5292552,937823
83,5283752,927078
85,5284726,913900
86,5294916,904512
59,5278108,924274
59,5288476,904430
58,5276133,899034
67,5276254,912347
71,5277410,938212
38,5293314,913860
27,5296846,893778
99,5312211,938378
172,5311213,923431
159,5299032,955976
150,5317794,948591
148,5304972,942727
122,5319681,961600
325,5328070,928152
183,5324000,913162
138,5330887,950021
291,5350049,910164
123,5338405,900363
154,5340038,921945
67,5349279,929945
10,5385623,871379
7,5385885,867554
44,5384908,861822
98,5380377,871200
1,5418562,791042
7,5392246,850335
10,5356794,856612
4,5353568,858737
24,5350206,857695
13,5352935,862023
5,5355912,860128
8,5358714,861300
11,5358481,857244
121,5366556,866705
137,5345504,860312
198,5344697,880631
113,5355255,869643
234,5360522,883797
195,5335870,862427
179,5371933,859158
147,5325486,881432
32,5319114,872024
79,5326141,897626
135,5333051,886147
3,5304912,864118
30,5306799,867310
9,5305644,861276
18,5301543,864683
138,5304638,850851
89,5288049,840176
124,5311381,839531
101,5296351,841789
85,5317298,848514
36,5313790,858706
2,5308077,880450
31,5309771,871137
8,5305820,878191
5,5305843,881343
1,5307458,882555
2,5306919,884399
2,5306667,886643
2,5308753,883171
2,5308263,885634
4,5309800,883931
2,5309280,880841
5,5309614,877630
7,5311148,879841
18,5312910,870066
5,5313306,874151
13,5305428,873877
5,5303774,881468
10,5304014,885112
17,5303502,893326
13,5304179,888653
5,5307050,894884
3,5307090,892531
5,5307859,887660
18,5310014,893690
42,5312952,888874
7,5310227,886414
4,5317348,869294
31,5315425,870342
5,5318458,861555
4,5317778,863855
4,5316896,865022
14,5320501,852928
8,5319506,857481
131,5326488,857498
81,5299445,871629
67,5301677,902058
60,5299671,885908
127,5290519,885827
72,5316870,887422
99,5310018,901403
63,5307024,905653
55,5318406,899620
6,5262013,1008346
32,5263924,1006223
21,5260883,1002109
29,5259012,1010706
91,5268092,1008429
264,5280614,992580
149,5269679,987741
56,5262355,993744
109,5282978,1011119
64,5264325,980665
102,5288388,1017563
38,5262392,1023584
17,5253810,1009961
17,5252615,1014318
40,5257934,1021109
76,5282771,1027755
158,5275508,1027375
57,5267429,1033609
33,5256297,1003011
20,5260644,1028726
12,5265207,1025735
16,5251508,1021090
22,5254387,1020990
15,5270417,1021240
21,5267995,1022555
36,5259156,1035664
33,5254534,1029226
84,5278566,1047976
57,5270892,1042455
40,5259190,1044677
171,5269947,1076089
55,5265330,1068282
148,5271893,1056728
50,5284521,1067947
31,5258747,1053210
57,5264755,1045812
56,5280396,1066718
17,5262724,1064152
57,5261402,1059330
306,5283728,1112056
224,5277909,1090687
45,5276605,1108583
90,5298010,1115765
77,5309910,1110404
57,5315681,1099034
72,5295179,1093442
30,5292531,1112045
55,5288875,1086845
24,5288470,1095493
64,5302029,1145726
15,5314349,1116276
93,5311837,1087092
21,5303795,1136479
48,5308181,1119822
19,5305558,1143054
35,5304569,1105708
31,5309103,1099773
43,5299308,1106249
41,5308851,1125839
64,5291415,1133500
20,5294040,1102684
19,5291197,1119933
23,5321459,1090338
57,5295444,1140590
23,5302607,1154148
66,5300499,1128904
49,5300743,1095342
27,5295071,1124340
51,5306067,1090558
136,5296025,1058412
48,5307264,1057768
99,5314333,1048706
128,5287554,1043290
141,5287742,1060613
61,5293952,1078170
123,5301425,1025294
71,5299839,1080904
26,5302889,1042266
48,5314391,1063990
22,5304295,1052739
86,5292529,1031275
10,5303095,1057711
36,5296258,1042065
56,5305960,1037040
39,5310566,1071772
13,5310396,1052840
34,5305832,1045895
31,5300975,1069922
8,5297636,1067468
19,5309837,1064494
31,5299246,1037365
34,5286992,1076361
38,5305184,1079941
25,5305794,1070226
203,5300416,987787
174,5297806,1012822
236,5312590,976812
97,5305111,969543
128,5311830,1001266
107,5292334,999484
351,5283791,953802
162,5288273,977158
156,5267952,961861
105,5275566,951707
63,5292073,965643
1,5237546,973718
1,5238332,974518
2,5239842,974676
4,5240076,972015
4,5238517,971637
3,5236505,973449
1,5236462,975635
4,5235827,976410
3,5237985,976853
3,5239430,976943
8,5241681,974258
23,5240853,967518
2,5236282,971196
1,5237404,970721
9,5237231,968899
6,5236186,966633
6,5233026,968760
7,5234515,972111
12,5233916,977515
1,5232404,980380
19,5233010,984470
19,5236399,984851
8,5237679,980450
3,5238671,982189
14,5239452,985646
4,5239955,980015
12,5243019,978348
11,5241830,984439
0,5246238,968659
12,5241557,958510
56,5245833,955726
10,5244434,961604
4,5243168,973730
8,5244727,974513
58,5246721,973398
34,5229403,983415
103,5233098,946343
173,5256369,969645
59,5245977,984846
53,5238383,958741
153,5253515,988816
37,5230899,966237
31,5229868,974055
53,5226161,958059
66,5223426,973619
43,5232382,957617
47,5211762,970193
94,5205437,959920
88,5207702,980619
21,5206815,971252
73,5198241,983293
74,5193324,976504
71,5202508,990927
53,5193283,992277
59,5200914,970084
3,5214265,995254
22,5216297,999951
15,5216889,992660
36,5212621,990474
13,5212799,998813
43,5223340,984783
66,5207153,1001604
110,5200804,1011102
60,5216639,980637
80,5217320,1008003
49,5220811,1001055
33,5219765,990098
57,5217656,1017798
60,5209059,1013340
35,5226295,997133
70,5197751,999087
30,5209282,993527
28,5232176,1027404
56,5230425,1020390
34,5234626,1021585
103,5240136,1028038
28,5227223,1018246
43,5224802,1024665
69,5228208,1007888
129,5237682,1001835
113,5247419,1000923
139,5245979,1018913
101,5232474,997689
125,5243141,942824
358,5255778,947254
23,5234137,937311
99,5247520,920504
40,5229872,934239
27,5239376,926910
5,5236321,940117
18,5241745,924857
15,5243093,932255
23,5237707,936294
65,5263920,921778
64,5250897,901236
101,5259080,897616
90,5252455,885967
70,5245746,874879
41,5245018,894256
81,5244462,885669
32,5266122,913810
33,5271025,916856
40,5269734,906316
26,5262086,907514
21,5263635,908893
24,5263432,901566
44,5271925,929118
11,5269216,921630
15,5274353,922975
5,5271399,924294
41,5255136,916132
20,5259057,916033
39,5257216,924909
29,5250369,913247
63,5267822,934706
22,5258545,931309
59,5267502,946467
38,5263157,934562
59,5230484,922854
69,5229280,903086
31,5226378,915435
8,5229563,915949
15,5230668,911688
6,5232919,910039
7,5235961,928110
9,5234473,931216
4,5233665,927754
12,5235307,925076
4,5223641,910410
3,5225573,909590
1,5222732,912840
4,5222961,908760
11,5236242,913846
9,5236787,921682
13,5234954,911714
5,5235710,918327
12,5238833,917691
11,5239082,912768
110,5216011,909330
61,5224331,925367
5,5210546,936256
55,5212138,933362
42,5209537,940854
61,5196603,930900
160,5219689,960123
120,5215754,927624
107,5220254,941624
105,5205933,925261
113,5202427,942897
90,5210186,948809
46,5225388,936849
32,5195086,939873
31,5213294,870836
28,5210540,861209
19,5209048,865902
8,5208906,873960
35,5205724,870526
56,5207562,879205
23,5215586,864127
41,5213650,855879
40,5214443,846636
59,5221064,856223
33,5221778,865226
36,5223000,849724
65,5230508,863638
84,5237417,862130
166,5243423,841625
69,5231257,850435
137,5246190,863400
31,5229492,895047
30,5233000,889348
14,5229793,885636
24,5227069,885204
105,5222655,895231
211,5240939,903540
102,5233177,877685
10,5218797,879380
13,5219790,883407
40,5224181,879909
59,5220090,872522
76,5214928,882388
44,5226543,864855
100,5204016,889271
88,5191363,926517
59,5200911,914189
112,5212737,896456
49,5203706,903311
92,5209343,909220
9,5193676,886975
55,5195671,892303
64,5190625,888747
75,5197631,879833
90,5185817,894294
59,5190298,917004
99,5195532,908393
42,5189803,876556
75,5184786,905139
115,5172039,904832
173,5171295,918303
79,5180783,908217
5,5170954,875000
67,5171888,882049
10,5173487,874353
36,5176297,874757
57,5172399,868443
157,5177370,853887
170,5154888,856246
110,5166728,860745
70,5183560,866929
192,5161513,888850
50,5179232,882053
77,5165120,876504
161,5153282,873434
76,5173955,893946
75,5184019,883716
8,5191674,837620
12,5189722,840065
0,5188494,844322
67,5191656,833124
22,5192200,846138
86,5184417,831788
110,5179671,841217
71,5187880,852431
100,5197023,820969
79,5189552,823657
38,5176348,832129
2,5202286,853358
4,5200469,854858
8,5199794,858252
4,5202187,856406
10,5204273,857880
4,5204866,854842
5,5204392,851805
4,5203493,850212
6,5200733,852532
24,5204077,845766
11,5197665,851244
29,5198127,846319
28,5195185,852314
25,5194358,859182
20,5198902,862598
16,5202380,861572
17,5206227,859822
34,5208679,851274
67,5189099,864618
85,5204215,817416
69,5204447,833900
56,5200563,838089
32,5194923,867358
36,5200642,868882
35,5207935,842179
56,5208991,827568
2,5131572,949273
2,5131863,946487
6,5130159,947907
16,5129111,952568
11,5133807,952049
7,5133835,948850
15,5133946,942292
3,5132447,943609
16,5131489,940104
14,5128325,942221
10,5128143,947339
62,5113692,956921
38,5125048,941019
32,5137646,952268
14,5136233,947206
16,5126718,955544
25,5127578,962293
22,5131676,958086
30,5127884,933624
17,5124852,948986
46,5119685,938082
97,5112143,968630
86,5138977,927081
17,5136546,939691
25,5122301,937997
26,5124188,965932
26,5119929,950899
30,5121953,930937
38,5124323,925369
66,5122859,918273
13,5139506,947063
28,5132750,933661
58,5121832,958165
34,5107983,950166
48,5106007,960555
17,5117434,954235
3,5130843,965466
120,5145717,966755
78,5134390,964373
12,5150445,959003
219,5148452,940338
28,5143378,948177
54,5140920,937535
14,5163450,945366
118,5159083,946546
49,5144437,939808
48,5150030,929695
52,5159410,960701
168,5151004,913281
182,5146042,885175
138,5158418,927937
128,5160023,909897
126,5135860,902678
112,5132535,918768
67,5141098,908625
82,5147679,898789
74,5133383,895093
40,5143435,918404
124,5127155,885064
80,5129500,866524
114,5124553,903630
100,5117759,891122
121,5134253,876128
119,5108648,907614
115,5116445,908378
88,5114200,926172
100,5100472,940149
82,5104482,927186
83,5113557,943915
51,5109582,934424
100,5099227,951036
39,5105671,917420
38,5099948,921082
84,5091851,919973
85,5095597,933216
66,5087529,934614
59,5086306,920288
60,5095127,907899
49,5099022,912338
48,5081088,939690
36,5083426,927990
26,5090680,944576
9,5080164,875321
11,5081190,878712
49,5081544,869661
53,5079620,882345
125,5107227,877104
73,5077869,857886
39,5076888,847662
103,5091637,871365
71,5073863,883188
60,5101382,865206
27,5087748,882266
41,5086144,870179
48,5076501,869795
40,5100774,877824
47,5071828,860439
96,5116992,879903
41,5103852,868327
57,5110632,890952
26,5070094,871436
90,5103741,896957
58,5098700,855374
41,5096034,868059
51,5098276,881962
88,5091674,853792
72,5084832,854896
46,5087708,844651
24,5083487,842324
79,5083081,903857
90,5083952,891533
56,5086878,908486
68,5091142,889075
59,5097716,896344
44,5077134,890863
29,5093598,892628
88,5062241,894253
86,5072364,900065
97,5053384,901151
86,5062741,906697
66,5057823,917524
54,5068258,908258
2,5058800,867657
6,5056197,868419
25,5057729,871275
14,5061425,870519
22,5056872,864079
86,5047750,892145
38,5051657,874076
39,5060849,879190
76,5050717,883234
52,5046638,857841
42,5064751,864611
22,5053305,866035
43,5065092,856597
44,5058876,884628
10,5058715,862271
21,5066766,868901
28,5066510,876146
21,5056210,878456
43,5067015,888589
22,5067718,881588
106,5042669,865534
31,5045942,873627
15,5042241,875240
9,5057004,848347
18,5054277,850616
3,5054349,845618
5,5052324,848842
5,5054850,857206
4,5056201,859139
4,5056738,852977
7,5059926,852260
9,5061678,850332
5,5058791,849493
34,5054533,841222
44,5062031,844418
47,5050237,840140
41,5050337,854243
45,5062142,837014
24,5059199,856608
28,5055229,832685
34,5049281,848541
45,5066388,850247
44,5043236,849027
35,5071355,849160
16,5074555,828631
8,5078350,829369
6,5077492,825686
6,5072265,822655
12,5072082,829368
16,5074465,836352
7,5074797,832532
11,5077627,834776
106,5077171,818956
45,5081452,835083
37,5084769,829390
16,5081199,843122
63,5067462,826643
66,5059131,823656
34,5068634,838772
47,5063821,818166
18,5064700,833407
31,5068202,818093
27,5075472,841541
57,5048363,827533
77,5042272,839273
33,5054393,825805
30,5055936,817624
37,5043577,828354
22,5051255,818985
3,5055848,968838
25,5059187,968482
61,5056556,962392
13,5052645,969667
119,5067119,977513
30,5052486,974562
35,5059096,973965
50,5041796,954914
141,5068574,953666
111,5053422,997940
88,5047251,955764
56,5046213,972378
89,5045030,989915
89,5076379,981802
73,5057164,954648
60,5062673,1002071
87,5057723,984288
70,5041288,968451
64,5070949,968249
51,5051569,951037
37,5045919,977816
30,5053628,982024
40,5049330,987827
55,5076500,966359
45,5065981,985502
30,5071556,988713
93,5097967,983517
78,5101608,974690
112,5105780,994682
37,5095662,1001014
65,5103067,966796
56,5100407,994359
40,5093747,986885
23,5105404,983188
185,5090360,974101
60,5089237,997559
20,5084809,998009
64,5080077,960480
50,5085048,956221
64,5082761,981650
43,5085200,945950
17,5082105,972063
35,5081359,992504
64,5091057,956689
42,5077541,950818
39,5087999,985555
127,5076273,929760
54,5068468,930995
80,5077263,908654
55,5073097,943028
57,5063567,918524
27,5079695,919412
54,5070088,920350
101,5064080,935538
92,5048988,934406
80,5055326,938088
13,5063727,948946
38,5062407,945089
52,5059002,928696
111,5035206,956215
114,5029553,964445
144,5033317,944585
65,5043755,940770
56,5079179,1005393
30,5079601,998615
125,5070472,998258
102,5082766,1026418
48,5082471,1035920
99,5062843,1014207
23,5079150,1029696
14,5075732,1014265
32,5083040,1009287
105,5070084,1012391
58,5085326,1018504
3,5153769,993813
16,5154083,999987
28,5156842,997452
38,5154332,984672
8,5153504,990115
10,5150680,994164
10,5152114,997686
95,5151757,1024131
63,5159193,993013
67,5146512,988259
122,5148328,972472
129,5147681,1005630
75,5143868,993698
68,5156258,1011087
76,5156799,975520
145,5171559,999748
153,5166137,967289
54,5163760,996189
84,5165459,982550
82,5170083,986356
71,5167042,1009267
77,5167709,950412
28,5164329,1024665
14,5165517,1017538
18,5134135,985207
15,5133590,990971
20,5129911,986508
65,5129590,978527
43,5135169,978070
13,5138245,981877
105,5119460,973644
73,5127505,996641
36,5124360,979682
27,5138427,989399
62,5118641,1003122
39,5121958,1005464
46,5116268,1016701
94,5113470,986903
40,5114741,1000679
44,5119849,991734
59,5102884,1012586
67,5109099,1008230
19,5123895,992051
15,5111842,1009519
227,5131857,1018175
154,5135698,1001451
60,5138099,1029060
195,5145178,1034279
126,5152220,1044286
59,5132514,1030664
56,5136183,1043411
63,5126757,1024435
95,5163211,1033951
118,5163183,1047196
105,5159110,1020398
33,5158824,1054247
72,5172166,1053742
68,5161900,1058803
233,5174488,1031440
41,5179196,1019304
230,5182195,990012
90,5188603,1002425
192,5179362,969311
84,5178154,1007198
102,5178730,950438
85,5196435,950993
28,5200677,956593
93,5185160,961615
65,5191606,968976
7,5196984,961020
6,5196298,963374
33,5188510,947724
15,5189922,954052
7,5191147,958923
9,5189512,958655
48,5189416,940767
18,5187341,942534
158,5176852,933108
97,5167426,933449
41,5172935,944345
64,5182275,922774
16,5167605,941738
3,5172267,939175
2,5226224,1052352
2,5225823,1053986
20,5227444,1058304
3,5228068,1053561
19,5230270,1057765
30,5233532,1058584
21,5230899,1047311
5,5228212,1050575
16,5228043,1046615
3,5225993,1050102
11,5224814,1046945
21,5222973,1047459
15,5221558,1052757
17,5223057,1057561
149,5226528,1080978
76,5224934,1037200
59,5226129,1066893
72,5234118,1068411
134,5212620,1077734
82,5219327,1067671
60,5232722,1037589
20,5234632,1044330
9,5215826,1032807
39,5214727,1027783
53,5212738,1037562
57,5217680,1043765
64,5206467,1040167
34,5221083,1030030
20,5208836,1021195
24,5214490,1021106
16,5208489,1028007
16,5206284,1031342
14,5205488,1023674
20,5203299,1026222
10,5215130,1056812
32,5219153,1056918
36,5215655,1050088
89,5208537,1055148
73,5202245,1056728
21,5211356,1067157
18,5213929,1060257
15,5206601,1069322
6,5211482,1059856
8,5207185,1074076
11,5209167,1070005
4,5212778,1064410
67,5222791,1101104
47,5214352,1096953
61,5230261,1096085
18,5216490,1102033
16,5222551,1090972
11,5219997,1085761
14,5225845,1091187
7,5218180,1091845
13,5219987,1094725
17,5207930,1089733
9,5206919,1085599
15,5207519,1081759
39,5210699,1088707
15,5242707,1078100
47,5241677,1069545
29,5237787,1075623
62,5237508,1083430
50,5245749,1081679
19,5240977,1095079
40,5237089,1101899
13,5243734,1090347
9,5244728,1093654
36,5236680,1091238
36,5258705,1092601
10,5253690,1084371
56,5257834,1077490
40,5253053,1091371
31,5248814,1088063
16,5251380,1082531
23,5258088,1087684
19,5253621,1076584
14,5250753,1076323
5,5247564,1074148
339,5264289,1112819
207,5268384,1100734
102,5250542,1050039
88,5253105,1065059
38,5237546,1057092
13,5238940,1046517
7,5238284,1040875
10,5240901,1051381
19,5237315,1050116
53,5247932,1033410
67,5251184,1038298
28,5244496,1042353
24,5242060,1039849
27,5242406,1062805
18,5244039,1057604
24,5242567,1049270
6,5241241,1059447
7,5246179,1071315
14,5250582,1070901
7,5247302,1067046
7,5255698,1051846
7,5190719,1043332
6,5192642,1044660
81,5190748,1039489
131,5185392,1055038
65,5181152,1031742
80,5191154,1032835
70,5195092,1054591
59,5170995,1062733
78,5200598,1039792
67,5181677,1042289
3,5182710,1028363
181,5187874,1018797
60,5197961,1025240
56,5188201,1103176
84,5191748,1095919
51,5188415,1119137
27,5186105,1110586
181,5198630,1069494
115,5200157,1088124
84,5199840,1102390
158,5186080,1081995
137,5187157,1069141
117,5173303,1071513
23,5166113,1073171
40,5179332,1061308
134,5177562,1091135
55,5186742,1093957
109,5167163,1086060
6,5211519,1163088
2,5214542,1164947
3,5213045,1161362
15,5212276,1157287
4,5210967,1161128
60,5211303,1167808
19,5209155,1156717
4,5209219,1161195
9,5208553,1163294
26,5206433,1164269
4,5215555,1164370
25,5218849,1165715
11,5216322,1160919
8,5215835,1157584
188,5207591,1142036
67,5215102,1146286
104,5201663,1152773
70,5215118,1175698
28,5220326,1159533
27,5204120,1181127
58,5201984,1174437
92,5197319,1168372
135,5189600,1186727
32,5206721,1184997
76,5196995,1183002
39,5196974,1207455
461,5198150,1195870
212,5209832,1208237
165,5229220,1187359
473,5219207,1203767
406,5238256,1216728
77,5239031,1198533
121,5248909,1208339
309,5227870,1163294
37,5228507,1140366
314,5223637,1127103
190,5231960,1128401
109,5231588,1110976
145,5238967,1121708
132,5216216,1120069
189,5203306,1126043
162,5207812,1106896
131,5194798,1125223
43,5184266,1159466
87,5194246,1148815
36,5178661,1160335
83,5189190,1165359
95,5186526,1145511
19,5188866,1154097
38,5194441,1137609
452,5243662,1178522
296,5266001,1206969
150,5281066,1216227
